DocID,TF-IDF,Okapi TF,BM25,Laplace,Jelinek-Mercer,Label
217-26,0,0,0,-151.88707401141966,-151.88707401141966,0
255-17,0,0,0,-293.6483430887446,-293.6483430887446,0
175-29,0,0,0,-243.01931841827147,-243.01931841827147,0
205-72,0,0,0,-141.761269077325,-141.761269077325,0
082-2,0,0,0,-141.761269077325,-141.761269077325,0
147-20,0,0,0,-222.76770855008218,-222.76770855008218,0
084-40,0,0,0,-232.89351348417682,-232.89351348417682,0
315-59,0,0,0,-131.63546414323037,-131.63546414323037,0
111-92,0,0,0,-81.00643947275715,-81.00643947275715,0
010-83,0,0,0,-141.761269077325,-141.761269077325,0
200-56,0,0,0,-192.39029374779824,-192.39029374779824,0
224-73,0,0,0,-162.0128789455143,-162.0128789455143,0
292-79,0,0,0,-222.76770855008218,-222.76770855008218,0
291-51,0,0,0,-202.51609868189288,-202.51609868189288,0
059-28,0,0,0,-111.38385427504109,-111.38385427504109,0
123-41,0,0,0,-182.2644888137036,-182.2644888137036,0
151802-7141,0.0,0.0,0.0,0,0,0
082-95,0,0,0,-141.761269077325,-141.761269077325,0
108-8,0,0,0,-172.13868387960895,-172.13868387960895,0
283-43,0,0,0,-70.8806345386625,-70.8806345386625,0
303-9,0,0,0,-141.761269077325,-141.761269077325,0
183-8,0,0,0,-81.00643947275715,-81.00643947275715,0
161-16,0,0,0,-182.2644888137036,-182.2644888137036,0
101-7,0,0,0,-232.89351348417682,-232.89351348417682,0
156-6,0,0,0,-50.629024670473214,-50.629024670473214,0
041-51,0,0,0,-101.25804934094644,-101.25804934094644,0
285-76,0,0,0,-111.38385427504109,-111.38385427504109,0
081-38,0,0,0,-141.761269077325,-141.761269077325,0
335-24,0,0,0,-151.88707401141966,-151.88707401141966,0
348-53,0,0,0,-141.761269077325,-141.761269077325,0
150-34,0,0,0,-212.64190361598753,-212.64190361598753,0
086-23,0,0,0,-222.76770855008218,-222.76770855008218,0
294-13,0,0,0,-182.2644888137036,-182.2644888137036,0
010-63,0,0,0,-141.761269077325,-141.761269077325,0
126-19,0,0,0,-162.0128789455143,-162.0128789455143,0
165-63,0,0,0,-141.761269077325,-141.761269077325,0
268-1,0,0,0,-141.761269077325,-141.761269077325,0
118-92,0,0,0,-263.27092828646073,-263.27092828646073,0
304-55,0,0,0,-222.76770855008218,-222.76770855008218,0
247-58,0,0,0,-222.76770855008218,-222.76770855008218,0
208-5,0,0,0,-172.13868387960895,-172.13868387960895,0
121-68,0,0,0,-151.88707401141966,-151.88707401141966,0
259-98,0,0,0,-243.01931841827147,-243.01931841827147,0
175-25,0,0,0,-243.01931841827147,-243.01931841827147,0
299-22,0,0,0,-192.39029374779824,-192.39029374779824,0
352-8,0,0,0,-202.51609868189288,-202.51609868189288,0
214-74,0,0,0,-334.15156282512305,-334.15156282512305,0
246-9,0,0,0,-232.89351348417682,-232.89351348417682,0
013-72,0,0,0,-182.2644888137036,-182.2644888137036,0
212-68,0,0,0,-141.761269077325,-141.761269077325,0
300-86,0,0,0,-111.38385427504109,-111.38385427504109,0
123-3,0,0,0,-182.2644888137036,-182.2644888137036,0
010-22,0,0,0,-141.761269077325,-141.761269077325,0
299-3,0,0,0,-192.39029374779824,-192.39029374779824,0
219-39,0,0,0,-151.88707401141966,-151.88707401141966,0
209-61,0,0,0,-232.89351348417682,-232.89351348417682,0
183-43,0,0,0,-81.00643947275715,-81.00643947275715,0
168-87,0,0,0,-202.51609868189288,-202.51609868189288,0
101-65,0,0,0,-232.89351348417682,-232.89351348417682,0
052-34,0,0,0,-162.0128789455143,-162.0128789455143,0
055-24,0,0,0,-81.00643947275715,-81.00643947275715,0
181-28,0,0,0,-172.13868387960895,-172.13868387960895,0
059-0,0,0,0,-111.38385427504109,-111.38385427504109,0
210-59,0,0,0,-101.25804934094644,-101.25804934094644,0
084-6,0,0,0,-232.89351348417682,-232.89351348417682,0
151802-10473,0.0,0.0,0.0,0,0,0
321-99,0,0,0,-232.89351348417682,-232.89351348417682,0
154-18,0,0,0,-222.76770855008218,-222.76770855008218,0
171-13,0,0,0,-182.2644888137036,-182.2644888137036,0
274-89,0,0,0,-70.8806345386625,-70.8806345386625,0
352-9,0,0,0,-202.51609868189288,-202.51609868189288,0
142-92,0,0,0,-151.88707401141966,-151.88707401141966,0
104-24,0,0,0,-111.38385427504109,-111.38385427504109,0
212-97,0,0,0,-141.761269077325,-141.761269077325,0
246-61,0,0,0,-232.89351348417682,-232.89351348417682,0
158-46,0,0,0,-121.50965920913573,-121.50965920913573,0
066-25,0,0,0,-91.1322444068518,-91.1322444068518,0
202-6,0,0,0,-50.629024670473214,-50.629024670473214,0
231-50,0,0,0,-111.38385427504109,-111.38385427504109,0
187-35,0,0,0,-212.64190361598753,-212.64190361598753,0
147-48,0,0,0,-222.76770855008218,-222.76770855008218,0
164-43,0,0,0,-232.89351348417682,-232.89351348417682,0
074-53,0,0,0,-172.13868387960895,-172.13868387960895,0
181-69,0,0,0,-172.13868387960895,-172.13868387960895,0
247-4,0,0,0,-222.76770855008218,-222.76770855008218,0
333-75,0,0,0,-151.88707401141966,-151.88707401141966,0
223-18,0,0,0,-151.88707401141966,-151.88707401141966,0
097-17,0,0,0,-182.2644888137036,-182.2644888137036,0
211-33,0,0,0,-131.63546414323037,-131.63546414323037,0
204-47,0,0,0,-111.38385427504109,-111.38385427504109,0
052-49,0,0,0,-162.0128789455143,-162.0128789455143,0
160-30,0,0,0,-50.629024670473214,-50.629024670473214,0
102-77,0,0,0,-162.0128789455143,-162.0128789455143,0
257-60,0,0,0,-303.7741480228392,-303.7741480228392,0
034-91,0,0,0,-232.89351348417682,-232.89351348417682,0
205-26,0,0,0,-141.761269077325,-141.761269077325,0
182-64,0,0,0,-384.78058749559614,-384.78058749559614,0
098-22,0,0,0,-151.88707401141966,-151.88707401141966,0
317-67,0,0,0,-131.63546414323037,-131.63546414323037,0
151802-18406,0.0,0.0,0.0,0,0,0
084-88,0,0,0,-232.89351348417682,-232.89351348417682,0
156-19,0,0,0,-50.629024670473214,-50.629024670473214,0
261-25,0,0,0,-101.25804934094644,-101.25804934094644,0
254-10,0,0,0,-263.27092828646073,-263.27092828646073,0
058-19,0,0,0,-232.89351348417682,-232.89351348417682,0
146-23,0,0,0,-172.13868387960895,-172.13868387960895,0
212-64,0,0,0,-141.761269077325,-141.761269077325,0
339-46,0,0,0,-263.27092828646073,-263.27092828646073,0
352-22,0,0,0,-202.51609868189288,-202.51609868189288,0
055-82,0,0,0,-81.00643947275715,-81.00643947275715,0
274-21,0,0,0,-70.8806345386625,-70.8806345386625,0
295-41,0,0,0,-60.75482960456786,-60.75482960456786,0
106-99,0,0,0,-162.0128789455143,-162.0128789455143,0
163-34,0,0,0,-162.0128789455143,-162.0128789455143,0
216-45,0,0,0,-182.2644888137036,-182.2644888137036,0
184-22,0,0,0,-81.00643947275715,-81.00643947275715,0
015-5,0,0,0,-81.00643947275715,-81.00643947275715,0
259-78,0,0,0,-243.01931841827147,-243.01931841827147,0
272-34,0,0,0,-415.15800229788,-415.15800229788,0
128-75,0,0,0,-253.1451233523661,-253.1451233523661,0
087-52,0,0,0,-192.39029374779824,-192.39029374779824,0
121-60,0,0,0,-151.88707401141966,-151.88707401141966,0
033-69,0,0,0,-131.63546414323037,-131.63546414323037,0
205-35,0,0,0,-141.761269077325,-141.761269077325,0
187-50,0,0,0,-212.64190361598753,-212.64190361598753,0
098-3,0,0,0,-151.88707401141966,-151.88707401141966,0
223-76,0,0,0,-151.88707401141966,-151.88707401141966,0
109-76,0,0,0,-172.13868387960895,-172.13868387960895,0
217-38,0,0,0,-151.88707401141966,-151.88707401141966,0
061-13,0,0,0,-121.50965920913573,-121.50965920913573,0
015-96,0,0,0,-81.00643947275715,-81.00643947275715,0
261-15,0,0,0,-101.25804934094644,-101.25804934094644,0
104-79,0,0,0,-111.38385427504109,-111.38385427504109,0
294-26,0,0,0,-182.2644888137036,-182.2644888137036,0
234-47,0,0,0,-212.64190361598753,-212.64190361598753,0
347-63,0,0,0,-162.0128789455143,-162.0128789455143,0
227-30,0,0,0,-131.63546414323037,-131.63546414323037,0
148-56,0,0,0,-283.52253815464996,-283.52253815464996,0
145-22,0,0,0,-131.63546414323037,-131.63546414323037,0
196-74,0,0,0,-212.64190361598753,-212.64190361598753,0
157-33,0,0,0,-263.27092828646073,-263.27092828646073,0
224-60,0,0,0,-162.0128789455143,-162.0128789455143,0
120-37,0,0,0,-212.64190361598753,-212.64190361598753,0
097-36,0,0,0,-182.2644888137036,-182.2644888137036,0
247-85,0,0,0,-222.76770855008218,-222.76770855008218,0
051-40,0,0,0,-222.76770855008218,-222.76770855008218,0
182-57,0,0,0,-384.78058749559614,-384.78058749559614,0
269-93,0,0,0,-121.50965920913573,-121.50965920913573,0
288-59,0,0,0,-202.51609868189288,-202.51609868189288,0
323-92,0,0,0,-131.63546414323037,-131.63546414323037,0
189-61,0,0,0,-131.63546414323037,-131.63546414323037,0
079-31,0,0,0,-141.761269077325,-141.761269077325,0
032-86,0,0,0,-222.76770855008218,-222.76770855008218,0
082-64,0,0,0,-141.761269077325,-141.761269077325,0
082-87,0,0,0,-141.761269077325,-141.761269077325,0
105-73,0,0,0,-283.52253815464996,-283.52253815464996,0
169-46,0,0,0,-202.51609868189288,-202.51609868189288,0
098-47,0,0,0,-151.88707401141966,-151.88707401141966,0
170-69,0,0,0,-243.01931841827147,-243.01931841827147,0
257-70,0,0,0,-303.7741480228392,-303.7741480228392,0
056-42,0,0,0,-243.01931841827147,-243.01931841827147,0
009-7,0,0,0,-101.25804934094644,-101.25804934094644,0
315-71,0,0,0,-131.63546414323037,-131.63546414323037,0
317-56,0,0,0,-131.63546414323037,-131.63546414323037,0
108-52,0,0,0,-172.13868387960895,-172.13868387960895,0
211-9,0,0,0,-131.63546414323037,-131.63546414323037,0
327-11,0,0,0,-334.15156282512305,-334.15156282512305,0
107-69,0,0,0,-243.01931841827147,-243.01931841827147,0
084-24,0,0,0,-232.89351348417682,-232.89351348417682,0
022-3,0,0,0,-192.39029374779824,-192.39029374779824,0
209-83,0,0,0,-232.89351348417682,-232.89351348417682,0
226-91,0,0,0,-91.1322444068518,-91.1322444068518,0
273-80,0,0,0,-101.25804934094644,-101.25804934094644,0
130-90,0,0,0,-121.50965920913573,-121.50965920913573,0
104-92,0,0,0,-111.38385427504109,-111.38385427504109,0
347-77,0,0,0,-162.0128789455143,-162.0128789455143,0
059-97,0,0,0,-111.38385427504109,-111.38385427504109,0
145-98,0,0,0,-131.63546414323037,-131.63546414323037,0
175-20,0,0,0,-243.01931841827147,-243.01931841827147,0
086-96,0,0,0,-222.76770855008218,-222.76770855008218,0
232-60,0,0,0,-243.01931841827147,-243.01931841827147,0
233-39,0,0,0,-91.1322444068518,-91.1322444068518,0
224-25,0,0,0,-162.0128789455143,-162.0128789455143,0
338-14,0,0,0,-172.13868387960895,-172.13868387960895,0
164-50,0,0,0,-232.89351348417682,-232.89351348417682,0
355-22,0,0,0,-91.1322444068518,-91.1322444068518,0
298-49,0,0,0,-263.27092828646073,-263.27092828646073,0
184-34,0,0,0,-81.00643947275715,-81.00643947275715,0
333-35,0,0,0,-151.88707401141966,-151.88707401141966,0
316-4,0,0,0,-70.8806345386625,-70.8806345386625,0
133-91,0,0,0,-202.51609868189288,-202.51609868189288,0
306-53,0,0,0,-182.2644888137036,-182.2644888137036,0
022-22,0,0,0,-192.39029374779824,-192.39029374779824,0
151803-13923,0.0,0.0,0.0,0,0,0
251-86,0,0,0,-151.88707401141966,-151.88707401141966,0
213-44,0,0,0,-131.63546414323037,-131.63546414323037,0
150-65,0,0,0,-212.64190361598753,-212.64190361598753,0
225-1,0,0,0,-182.2644888137036,-182.2644888137036,0
156-39,0,0,0,-50.629024670473214,-50.629024670473214,0
080-94,0,0,0,-131.63546414323037,-131.63546414323037,0
327-89,0,0,0,-334.15156282512305,-334.15156282512305,0
164-73,0,0,0,-232.89351348417682,-232.89351348417682,0
071-14,0,0,0,-162.0128789455143,-162.0128789455143,0
303-60,0,0,0,-141.761269077325,-141.761269077325,0
069-19,0,0,0,-91.1322444068518,-91.1322444068518,0
113-57,0,0,0,-182.2644888137036,-182.2644888137036,0
040-94,0,0,0,-243.01931841827147,-243.01931841827147,0
275-31,0,0,0,-222.76770855008218,-222.76770855008218,0
338-19,0,0,0,-172.13868387960895,-172.13868387960895,0
268-9,0,0,0,-141.761269077325,-141.761269077325,0
035-73,0,0,0,-222.76770855008218,-222.76770855008218,0
071-69,0,0,0,-162.0128789455143,-162.0128789455143,0
104-61,0,0,0,-111.38385427504109,-111.38385427504109,0
182-76,0,0,0,-384.78058749559614,-384.78058749559614,0
269-27,0,0,0,-121.50965920913573,-121.50965920913573,0
094-60,0,0,0,-222.76770855008218,-222.76770855008218,0
123-75,0,0,0,-182.2644888137036,-182.2644888137036,0
213-79,0,0,0,-131.63546414323037,-131.63546414323037,0
294-85,0,0,0,-182.2644888137036,-182.2644888137036,0
015-66,0,0,0,-81.00643947275715,-81.00643947275715,0
062-54,0,0,0,-141.761269077325,-141.761269077325,0
171-45,0,0,0,-182.2644888137036,-182.2644888137036,0
295-54,0,0,0,-60.75482960456786,-60.75482960456786,0
013-30,0,0,0,-182.2644888137036,-182.2644888137036,0
154-87,0,0,0,-222.76770855008218,-222.76770855008218,0
241-7,0,0,0,-334.15156282512305,-334.15156282512305,0
205-48,0,0,0,-141.761269077325,-141.761269077325,0
296-16,0,0,0,-70.8806345386625,-70.8806345386625,0
102-74,0,0,0,-162.0128789455143,-162.0128789455143,0
057-29,0,0,0,-121.50965920913573,-121.50965920913573,0
304-3,0,0,0,-222.76770855008218,-222.76770855008218,0
274-35,0,0,0,-70.8806345386625,-70.8806345386625,0
133-56,0,0,0,-202.51609868189288,-202.51609868189288,0
062-55,0,0,0,-141.761269077325,-141.761269077325,0
303-27,0,0,0,-141.761269077325,-141.761269077325,0
122-0,0,0,0,-172.13868387960895,-172.13868387960895,0
297-19,0,0,0,-273.39673322055535,-273.39673322055535,0
184-6,0,0,0,-81.00643947275715,-81.00643947275715,0
218-56,0,0,0,-101.25804934094644,-101.25804934094644,0
189-85,0,0,0,-131.63546414323037,-131.63546414323037,0
261-47,0,0,0,-101.25804934094644,-101.25804934094644,0
071-92,0,0,0,-162.0128789455143,-162.0128789455143,0
275-84,0,0,0,-222.76770855008218,-222.76770855008218,0
304-62,0,0,0,-222.76770855008218,-222.76770855008218,0
352-98,0,0,0,-202.51609868189288,-202.51609868189288,0
251-14,0,0,0,-151.88707401141966,-151.88707401141966,0
219-83,0,0,0,-151.88707401141966,-151.88707401141966,0
059-64,0,0,0,-111.38385427504109,-111.38385427504109,0
107-73,0,0,0,-243.01931841827147,-243.01931841827147,0
316-92,0,0,0,-70.8806345386625,-70.8806345386625,0
265-15,0,0,0,-111.38385427504109,-111.38385427504109,0
152-41,0,0,0,-91.1322444068518,-91.1322444068518,0
189-43,0,0,0,-131.63546414323037,-131.63546414323037,0
230-88,0,0,0,-81.00643947275715,-81.00643947275715,0
147-75,0,0,0,-222.76770855008218,-222.76770855008218,0
135-43,0,0,0,-222.76770855008218,-222.76770855008218,0
087-54,0,0,0,-192.39029374779824,-192.39029374779824,0
315-81,0,0,0,-131.63546414323037,-131.63546414323037,0
116-22,0,0,0,-243.01931841827147,-243.01931841827147,0
298-8,0,0,0,-263.27092828646073,-263.27092828646073,0
206-22,0,0,0,-394.90639242969075,-394.90639242969075,0
208-2,0,0,0,-172.13868387960895,-172.13868387960895,0
027-93,0,0,0,-60.75482960456786,-60.75482960456786,0
071-44,0,0,0,-162.0128789455143,-162.0128789455143,0
261-55,0,0,0,-101.25804934094644,-101.25804934094644,0
338-79,0,0,0,-172.13868387960895,-172.13868387960895,0
119-29,0,0,0,-243.01931841827147,-243.01931841827147,0
013-88,0,0,0,-182.2644888137036,-182.2644888137036,0
101-1,0,0,0,-232.89351348417682,-232.89351348417682,0
029-3,0,0,0,-50.629024670473214,-50.629024670473214,0
138-79,0,0,0,-81.00643947275715,-81.00643947275715,0
015-44,0,0,0,-81.00643947275715,-81.00643947275715,0
339-64,0,0,0,-263.27092828646073,-263.27092828646073,0
181-32,0,0,0,-172.13868387960895,-172.13868387960895,0
360-14,0,0,0,-263.27092828646073,-263.27092828646073,0
132-63,0,0,0,-192.39029374779824,-192.39029374779824,0
181-55,0,0,0,-172.13868387960895,-172.13868387960895,0
050-36,0,0,0,-192.39029374779824,-192.39029374779824,0
161-93,0,0,0,-182.2644888137036,-182.2644888137036,0
072-80,0,0,0,-253.1451233523661,-253.1451233523661,0
151802-3786,0.0,0.0,0.0,0,0,0
008-7,0,0,0,-283.52253815464996,-283.52253815464996,0
100-21,0,0,0,-121.50965920913573,-121.50965920913573,0
212-76,0,0,0,-141.761269077325,-141.761269077325,0
082-59,0,0,0,-141.761269077325,-141.761269077325,0
083-72,0,0,0,-81.00643947275715,-81.00643947275715,0
304-5,0,0,0,-222.76770855008218,-222.76770855008218,0
140-70,0,0,0,-354.4031726933123,-354.4031726933123,0
081-24,0,0,0,-141.761269077325,-141.761269077325,0
049-47,0,0,0,-141.761269077325,-141.761269077325,0
355-80,0,0,0,-91.1322444068518,-91.1322444068518,0
098-39,0,0,0,-151.88707401141966,-151.88707401141966,0
041-14,0,0,0,-101.25804934094644,-101.25804934094644,0
022-20,0,0,0,-192.39029374779824,-192.39029374779824,0
164-36,0,0,0,-232.89351348417682,-232.89351348417682,0
265-5,0,0,0,-111.38385427504109,-111.38385427504109,0
119-57,0,0,0,-243.01931841827147,-243.01931841827147,0
266-69,0,0,0,-91.1322444068518,-91.1322444068518,0
013-90,0,0,0,-182.2644888137036,-182.2644888137036,0
205-77,0,0,0,-141.761269077325,-141.761269077325,0
001-37,0,0,0,-151.88707401141966,-151.88707401141966,0
171-23,0,0,0,-182.2644888137036,-182.2644888137036,0
118-33,0,0,0,-263.27092828646073,-263.27092828646073,0
119-34,0,0,0,-243.01931841827147,-243.01931841827147,0
133-32,0,0,0,-202.51609868189288,-202.51609868189288,0
206-36,0,0,0,-394.90639242969075,-394.90639242969075,0
079-9,0,0,0,-141.761269077325,-141.761269077325,0
298-70,0,0,0,-263.27092828646073,-263.27092828646073,0
183-91,0,0,0,-81.00643947275715,-81.00643947275715,0
105-86,0,0,0,-283.52253815464996,-283.52253815464996,0
250-86,0,0,0,-101.25804934094644,-101.25804934094644,0
008-69,0,0,0,-283.52253815464996,-283.52253815464996,0
140-65,0,0,0,-354.4031726933123,-354.4031726933123,0
230-89,0,0,0,-81.00643947275715,-81.00643947275715,0
225-95,0,0,0,-182.2644888137036,-182.2644888137036,0
336-16,0,0,0,-182.2644888137036,-182.2644888137036,0
352-74,0,0,0,-202.51609868189288,-202.51609868189288,0
083-44,0,0,0,-81.00643947275715,-81.00643947275715,0
136-79,0,0,0,-232.89351348417682,-232.89351348417682,0
099-83,0,0,0,-263.27092828646073,-263.27092828646073,0
009-19,0,0,0,-101.25804934094644,-101.25804934094644,0
057-86,0,0,0,-121.50965920913573,-121.50965920913573,0
175-99,0,0,0,-243.01931841827147,-243.01931841827147,0
246-8,0,0,0,-232.89351348417682,-232.89351348417682,0
202-17,0,0,0,-50.629024670473214,-50.629024670473214,0
041-58,0,0,0,-101.25804934094644,-101.25804934094644,0
031-94,0,0,0,-172.13868387960895,-172.13868387960895,0
053-84,0,0,0,-101.25804934094644,-101.25804934094644,0
261-50,0,0,0,-101.25804934094644,-101.25804934094644,0
299-42,0,0,0,-192.39029374779824,-192.39029374779824,0
306-85,0,0,0,-182.2644888137036,-182.2644888137036,0
107-65,0,0,0,-243.01931841827147,-243.01931841827147,0
057-92,0,0,0,-121.50965920913573,-121.50965920913573,0
069-0,0,0,0,-91.1322444068518,-91.1322444068518,0
176-88,0,0,0,-162.0128789455143,-162.0128789455143,0
288-46,0,0,0,-202.51609868189288,-202.51609868189288,0
352-85,0,0,0,-202.51609868189288,-202.51609868189288,0
158-11,0,0,0,-121.50965920913573,-121.50965920913573,0
146-61,0,0,0,-172.13868387960895,-172.13868387960895,0
340-0,0,0,0,-192.39029374779824,-192.39029374779824,0
283-48,0,0,0,-70.8806345386625,-70.8806345386625,0
050-85,0,0,0,-192.39029374779824,-192.39029374779824,0
079-55,0,0,0,-141.761269077325,-141.761269077325,0
150-30,0,0,0,-212.64190361598753,-212.64190361598753,0
084-87,0,0,0,-232.89351348417682,-232.89351348417682,0
257-5,0,0,0,-303.7741480228392,-303.7741480228392,0
035-11,0,0,0,-222.76770855008218,-222.76770855008218,0
130-89,0,0,0,-121.50965920913573,-121.50965920913573,0
135-67,0,0,0,-222.76770855008218,-222.76770855008218,0
010-20,0,0,0,-141.761269077325,-141.761269077325,0
224-27,0,0,0,-162.0128789455143,-162.0128789455143,0
133-48,0,0,0,-202.51609868189288,-202.51609868189288,0
348-70,0,0,0,-141.761269077325,-141.761269077325,0
139-91,0,0,0,-81.00643947275715,-81.00643947275715,0
031-92,0,0,0,-172.13868387960895,-172.13868387960895,0
250-0,0,0,0,-101.25804934094644,-101.25804934094644,0
352-19,0,0,0,-202.51609868189288,-202.51609868189288,0
009-73,0,0,0,-101.25804934094644,-101.25804934094644,0
066-22,0,0,0,-91.1322444068518,-91.1322444068518,0
347-91,0,0,0,-162.0128789455143,-162.0128789455143,0
002-58,0,0,0,-141.761269077325,-141.761269077325,0
265-26,0,0,0,-111.38385427504109,-111.38385427504109,0
205-31,0,0,0,-141.761269077325,-141.761269077325,0
108-56,0,0,0,-172.13868387960895,-172.13868387960895,0
056-69,0,0,0,-243.01931841827147,-243.01931841827147,0
156-93,0,0,0,-50.629024670473214,-50.629024670473214,0
259-35,0,0,0,-243.01931841827147,-243.01931841827147,0
299-96,0,0,0,-192.39029374779824,-192.39029374779824,0
173-80,0,0,0,-243.01931841827147,-243.01931841827147,0
170-57,0,0,0,-243.01931841827147,-243.01931841827147,0
315-31,0,0,0,-131.63546414323037,-131.63546414323037,0
323-12,0,0,0,-131.63546414323037,-131.63546414323037,0
201-31,0,0,0,-50.629024670473214,-50.629024670473214,0
008-92,0,0,0,-283.52253815464996,-283.52253815464996,0
275-90,0,0,0,-222.76770855008218,-222.76770855008218,0
143-40,0,0,0,-101.25804934094644,-101.25804934094644,0
168-20,0,0,0,-202.51609868189288,-202.51609868189288,0
082-8,0,0,0,-141.761269077325,-141.761269077325,0
026-96,0,0,0,-101.25804934094644,-101.25804934094644,0
027-52,0,0,0,-60.75482960456786,-60.75482960456786,0
233-22,0,0,0,-91.1322444068518,-91.1322444068518,0
054-78,0,0,0,-192.39029374779824,-192.39029374779824,0
209-23,0,0,0,-232.89351348417682,-232.89351348417682,0
224-35,0,0,0,-162.0128789455143,-162.0128789455143,0
151803-11390,0.0,0.0,0.0,0,0,0
151802-1782,0.0,0.0,0.0,0,0,0
080-59,0,0,0,-131.63546414323037,-131.63546414323037,0
157-59,0,0,0,-263.27092828646073,-263.27092828646073,0
041-32,0,0,0,-101.25804934094644,-101.25804934094644,0
140-73,0,0,0,-354.4031726933123,-354.4031726933123,0
133-62,0,0,0,-202.51609868189288,-202.51609868189288,0
297-93,0,0,0,-273.39673322055535,-273.39673322055535,0
050-90,0,0,0,-192.39029374779824,-192.39029374779824,0
080-53,0,0,0,-131.63546414323037,-131.63546414323037,0
284-0,0,0,0,-50.629024670473214,-50.629024670473214,0
099-57,0,0,0,-263.27092828646073,-263.27092828646073,0
151802-20156,0.0,0.0,0.0,0,0,0
015-94,0,0,0,-81.00643947275715,-81.00643947275715,0
051-68,0,0,0,-222.76770855008218,-222.76770855008218,0
288-91,0,0,0,-202.51609868189288,-202.51609868189288,0
104-43,0,0,0,-111.38385427504109,-111.38385427504109,0
335-60,0,0,0,-151.88707401141966,-151.88707401141966,0
084-42,0,0,0,-232.89351348417682,-232.89351348417682,0
121-51,0,0,0,-151.88707401141966,-151.88707401141966,0
296-64,0,0,0,-70.8806345386625,-70.8806345386625,0
157-9,0,0,0,-263.27092828646073,-263.27092828646073,0
296-65,0,0,0,-70.8806345386625,-70.8806345386625,0
013-52,0,0,0,-182.2644888137036,-182.2644888137036,0
257-78,0,0,0,-303.7741480228392,-303.7741480228392,0
140-72,0,0,0,-354.4031726933123,-354.4031726933123,0
306-60,0,0,0,-182.2644888137036,-182.2644888137036,0
057-20,0,0,0,-121.50965920913573,-121.50965920913573,0
306-41,0,0,0,-182.2644888137036,-182.2644888137036,0
274-50,0,0,0,-70.8806345386625,-70.8806345386625,0
069-84,0,0,0,-91.1322444068518,-91.1322444068518,0
109-58,0,0,0,-172.13868387960895,-172.13868387960895,0
184-0,0,0,0,-81.00643947275715,-81.00643947275715,0
151803-34459,0.0,0.0,0.0,0,0,0
292-6,0,0,0,-222.76770855008218,-222.76770855008218,0
234-20,0,0,0,-212.64190361598753,-212.64190361598753,0
035-75,0,0,0,-222.76770855008218,-222.76770855008218,0
133-42,0,0,0,-202.51609868189288,-202.51609868189288,0
247-51,0,0,0,-222.76770855008218,-222.76770855008218,0
099-98,0,0,0,-263.27092828646073,-263.27092828646073,0
214-23,0,0,0,-334.15156282512305,-334.15156282512305,0
301-55,0,0,0,-212.64190361598753,-212.64190361598753,0
184-20,0,0,0,-81.00643947275715,-81.00643947275715,0
175-15,0,0,0,-243.01931841827147,-243.01931841827147,0
026-27,0,0,0,-101.25804934094644,-101.25804934094644,0
230-18,0,0,0,-81.00643947275715,-81.00643947275715,0
232-22,0,0,0,-243.01931841827147,-243.01931841827147,0
163-60,0,0,0,-162.0128789455143,-162.0128789455143,0
315-48,0,0,0,-131.63546414323037,-131.63546414323037,0
173-18,0,0,0,-243.01931841827147,-243.01931841827147,0
013-46,0,0,0,-182.2644888137036,-182.2644888137036,0
208-77,0,0,0,-172.13868387960895,-172.13868387960895,0
316-8,0,0,0,-70.8806345386625,-70.8806345386625,0
183-10,0,0,0,-81.00643947275715,-81.00643947275715,0
026-60,0,0,0,-101.25804934094644,-101.25804934094644,0
151802-535,0.0,0.0,0.0,0,0,0
149-20,0,0,0,-172.13868387960895,-172.13868387960895,0
165-31,0,0,0,-141.761269077325,-141.761269077325,0
323-10,0,0,0,-131.63546414323037,-131.63546414323037,0
246-39,0,0,0,-232.89351348417682,-232.89351348417682,0
128-43,0,0,0,-253.1451233523661,-253.1451233523661,0
353-58,0,0,0,-151.88707401141966,-151.88707401141966,0
218-40,0,0,0,-101.25804934094644,-101.25804934094644,0
022-88,0,0,0,-192.39029374779824,-192.39029374779824,0
177-5,0,0,0,-192.39029374779824,-192.39029374779824,0
059-29,0,0,0,-111.38385427504109,-111.38385427504109,0
340-80,0,0,0,-192.39029374779824,-192.39029374779824,0
267-29,0,0,0,-131.63546414323037,-131.63546414323037,0
190-40,0,0,0,-172.13868387960895,-172.13868387960895,0
111-96,0,0,0,-81.00643947275715,-81.00643947275715,0
321-84,0,0,0,-232.89351348417682,-232.89351348417682,0
157-80,0,0,0,-263.27092828646073,-263.27092828646073,0
055-47,0,0,0,-81.00643947275715,-81.00643947275715,0
210-35,0,0,0,-101.25804934094644,-101.25804934094644,0
138-62,0,0,0,-81.00643947275715,-81.00643947275715,0
331-61,0,0,0,-151.88707401141966,-151.88707401141966,0
010-27,0,0,0,-141.761269077325,-141.761269077325,0
259-41,0,0,0,-243.01931841827147,-243.01931841827147,0
041-90,0,0,0,-101.25804934094644,-101.25804934094644,0
110-64,0,0,0,-121.50965920913573,-121.50965920913573,0
267-8,0,0,0,-131.63546414323037,-131.63546414323037,0
018-25,0,0,0,-162.0128789455143,-162.0128789455143,0
101-46,0,0,0,-232.89351348417682,-232.89351348417682,0
029-84,0,0,0,-50.629024670473214,-50.629024670473214,0
285-87,0,0,0,-111.38385427504109,-111.38385427504109,0
095-20,0,0,0,-192.39029374779824,-192.39029374779824,0
